=== SPH GPU MEMORY DIAGNOSTIC ===
Total Particles: 20129
NaN (Corrupted) Particles: 0
Max Velocity: 2.26342 m/s
Density Range: [322.517, 16173.5]
System Kinetic Energy: 714.455 J
=================================

--- INDIVIDUAL PARTICLE DATA ---
Format: [Index] Pos(x,y,z) | Vel(x,y,z) | Density | Pressure
[11014] P(1, 1.57911, -0.0400101) | V(-0.0538649, 0.147706, -0.0250432) | D:5448.72 | Pr:22243.6
[11015] P(1, 1.57911, -0.0400101) | V(-0.0538649, 0.147706, -0.0250432) | D:5448.72 | Pr:22243.6
[11016] P(1, 1.3, -0.924344) | V(-0.0975575, 0.127325, 0.602717) | D:15695.6 | Pr:73478.2
[11017] P(-0.272777, 1.64791, -0.655158) | V(-0.2939, 0.0166546, 0.0808871) | D:3243.67 | Pr:11218.4
[11018] P(-0.452899, 1.38257, -0.282991) | V(-0.0872137, 0.0303445, -0.135555) | D:10232.8 | Pr:46163.8
[11019] P(-0.895748, 1.39713, -0.13267) | V(0.0967403, 0.0593335, -0.0535435) | D:9952.61 | Pr:44763.1
[11020] P(-0.65683, 1.3, -1) | V(0.617271, 0.123872, 0.0875204) | D:13627.2 | Pr:63136
[11021] P(-0.569983, 1.3, -0.550831) | V(-0.0289477, 0.113507, 0.00479485) | D:12554.5 | Pr:57772.4
[11022] P(0.823936, 1.3, -0.528438) | V(-0.0915035, 0.117643, -0.0519396) | D:12033.3 | Pr:55166.3
[11023] P(0.542357, 1.3, -0.728467) | V(-0.0252551, 0.114308, -0.015028) | D:11894.7 | Pr:54473.6
[11024] P(0.490981, 1.47868, 0.0619005) | V(0.00333338, 0.0146407, -0.138484) | D:6390.25 | Pr:26951.2
[11025] P(0.119752, 1.3, -0.229586) | V(0.0566105, 0.109076, 0.0021287) | D:12075.8 | Pr:55378.9
[11026] P(0.151518, 1.39326, -0.557903) | V(-0.084734, -0.0357318, -0.00801071) | D:9128.49 | Pr:40642.4
[11027] P(0.463691, 1.78076, 0.271647) | V(0.214823, -0.225794, 0.0819779) | D:1858.97 | Pr:4294.87
[11028] P(0.757971, 1.3, -0.755349) | V(0.0142925, 0.109612, 0.0629688) | D:12088.3 | Pr:55441.3
[11029] P(-0.799486, 1.3, -0.535587) | V(-0.0286366, 0.112961, -0.050666) | D:12071.2 | Pr:55356
[11030] P(1, 1.3, -0.138354) | V(-0.0818948, 0.118647, 0.317668) | D:13503.4 | Pr:62516.9
[11031] P(0.872369, 1.62768, 0.412388) | V(0.206052, 0.0926312, 0.150138) | D:3473.03 | Pr:12365.2
[11032] P(-0.445703, 1.71844, 0.862067) | V(-0.00354879, 0.108594, 0.0380905) | D:2423.43 | Pr:7117.13
[11033] P(-0.460834, 1.40087, 0.287268) | V(0.128493, 0.101169, 0.0526632) | D:9158.96 | Pr:40794.8
[11034] P(0.448168, 1.3, -0.377875) | V(0.0591572, 0.115433, -0.0095928) | D:12152.4 | Pr:55761.9
[11035] P(-0.466476, 1.40993, 0.391483) | V(-0.0633637, 0.000552014, 0.00338711) | D:8670.87 | Pr:38354.4
[11036] P(-0.466476, 1.40993, 0.391483) | V(-0.0633637, 0.000552014, 0.00338711) | D:8670.87 | Pr:38354.4
[11037] P(-0.466476, 1.40993, 0.391483) | V(-0.0633637, 0.000552014, 0.00338711) | D:8670.87 | Pr:38354.4
[11038] P(-0.354409, 1.94076, -0.423018) | V(-0.260054, 0.0460099, -0.103909) | D:992.192 | Pr:0
[11039] P(-0.124455, 1.52471, 0.192844) | V(-0.0308954, -0.125434, -0.029337) | D:5224.37 | Pr:21121.9
[11040] P(-0.429732, 1.3, -1) | V(-0.349857, 0.117983, 0.0807296) | D:13908.1 | Pr:64540.3
[11041] P(1, 1.3, 0.489721) | V(-0.0869589, 0.122486, -0.395513) | D:13795 | Pr:63975.2
[11042] P(-0.886256, 1.53349, 0.777774) | V(-0.0105255, -0.111254, 0.0074539) | D:5263.9 | Pr:21319.5
[11043] P(-0.886256, 1.53349, 0.777774) | V(-0.0105255, -0.111254, 0.0074539) | D:5263.9 | Pr:21319.5
[11044] P(-0.886256, 1.53349, 0.777774) | V(-0.0105255, -0.111254, 0.0074539) | D:5263.9 | Pr:21319.5
[11045] P(-0.886256, 1.53349, 0.777774) | V(-0.0105255, -0.111254, 0.0074539) | D:5263.9 | Pr:21319.5
[11046] P(-0.473651, 1.3, -1) | V(-0.217889, 0.120728, 0.0793545) | D:13914 | Pr:64569.8
[11047] P(-1, 1.3, 1) | V(0.143979, 0.120325, -0.121053) | D:14572.9 | Pr:67864.7
[11048] P(-0.779772, 1.3, 0.811814) | V(0.0534754, 0.115512, 0.14472) | D:12021.2 | Pr:55105.9
[11049] P(-0.509771, 1.3, -0.368571) | V(-0.0139377, 0.115431, 0.108781) | D:12294.1 | Pr:56470.6
[11050] P(0.353906, 1.54667, 0.199604) | V(0.136262, 0.145324, 0.0126306) | D:4943.33 | Pr:19716.7
[11051] P(0.312696, 1.3, -0.850897) | V(-0.0196335, 0.109143, -0.0131658) | D:12082.9 | Pr:55414.4
[11052] P(-0.0707481, 1.3, -0.416518) | V(-0.0255307, 0.11273, -0.036643) | D:11869.9 | Pr:54349.6
[11053] P(0.867183, 1.3, 0.208586) | V(-0.022061, 0.112997, 0.0048035) | D:12130.2 | Pr:55651.1
[11054] P(-1, 1.76091, -0.634071) | V(0.0321755, -0.371436, 0.0665803) | D:3050.93 | Pr:10254.6
[11055] P(-0.388185, 1.3, -1) | V(-0.140287, 0.115459, 0.0821506) | D:14011.9 | Pr:65059.5
[11056] P(-1, 1.47914, -0.198628) | V(0.0630494, -0.0107665, 0.139461) | D:7599.34 | Pr:32996.7
[11057] P(-0.880383, 1.59964, -0.245795) | V(0.0682199, -0.123542, 0.0552238) | D:4217.99 | Pr:16090
[11058] P(-0.0935229, 1.44251, 1) | V(0.0219531, 0.0364646, -0.061219) | D:8959.71 | Pr:39798.6
[11059] P(0.171561, 1.3, -0.000892552) | V(-0.0617882, 0.115092, 0.0707856) | D:12392.3 | Pr:56961.5
[11060] P(0.735713, 1.3, -1) | V(-0.894433, 0.123253, 0.0775764) | D:14131 | Pr:65654.9
[11061] P(-0.643728, 1.4629, 0.295454) | V(0.0397389, 0.0712183, 0.0729921) | D:6656.94 | Pr:28284.7
[11062] P(-0.762105, 1.72677, -0.38303) | V(0.0729179, -0.261746, -0.0375216) | D:2586.43 | Pr:7932.14
[11063] P(0.627451, 1.47593, -0.638495) | V(0.0663741, 0.0810413, -0.08924) | D:6479.74 | Pr:27398.7
[11064] P(-0.391732, 1.61232, 1) | V(-0.0301312, -0.0440935, -0.0469083) | D:5070.32 | Pr:20351.6
[11065] P(-0.745261, 1.3, -1) | V(-0.160186, 0.124109, 0.0917052) | D:13196.9 | Pr:60984.3
[11066] P(-0.745261, 1.3, -1) | V(-0.160186, 0.124109, 0.0917052) | D:13196.9 | Pr:60984.3
[11067] P(-0.745261, 1.3, -1) | V(-0.160186, 0.124109, 0.0917052) | D:13196.9 | Pr:60984.3
[11068] P(0.0454833, 1.3, 0.217865) | V(-0.00860252, 0.117189, -0.0375455) | D:12508 | Pr:57540
[11069] P(0.0454833, 1.3, 0.217865) | V(-0.00860252, 0.117189, -0.0375455) | D:12508 | Pr:57540
[11070] P(-0.27856, 1.3, -0.393186) | V(-0.0458827, 0.11582, 0.0228591) | D:11830 | Pr:54150.2
[11071] P(-0.27856, 1.3, -0.393186) | V(-0.0458827, 0.11582, 0.0228591) | D:11830 | Pr:54150.2
[11072] P(-0.411361, 1.40085, 0.0839525) | V(0.045171, -0.0882227, -0.0214679) | D:8939.53 | Pr:39697.6
[11073] P(-0.411361, 1.40085, 0.0839525) | V(0.045171, -0.0882227, -0.0214679) | D:8939.53 | Pr:39697.6
[11074] P(-0.411361, 1.40085, 0.0839525) | V(0.045171, -0.0882227, -0.0214679) | D:8939.53 | Pr:39697.6
[11075] P(-0.411361, 1.40085, 0.0839525) | V(0.045171, -0.0882227, -0.0214679) | D:8939.53 | Pr:39697.6
[11076] P(-0.359264, 1.82663, 0.782661) | V(0.0290004, -0.0821892, -0.177937) | D:1754.86 | Pr:3774.28
[11077] P(0.0526122, 1.3, 1) | V(-0.32677, 0.125379, -0.079228) | D:13386.5 | Pr:61932.7
[11078] P(-0.391732, 1.61232, 1) | V(-0.0301312, -0.0440935, -0.0469083) | D:5070.32 | Pr:20351.6
[11079] P(-0.346222, 1.45981, 0.477627) | V(0.0168167, -0.0480109, -0.0381113) | D:6953.13 | Pr:29765.7
[11080] P(0.757971, 1.3, -0.755349) | V(0.0142925, 0.109612, 0.0629688) | D:12088.3 | Pr:55441.3
[11081] P(-1, 1.94013, -0.872004) | V(0.0176235, 0.506519, -0.228907) | D:1509.23 | Pr:2546.17
[11082] P(-1, 1.6748, -0.310992) | V(0.0435719, 0.0672197, -0.172915) | D:3894.65 | Pr:14473.2
[11083] P(0.452207, 1.3, 0.0219022) | V(0.0810699, 0.114496, -0.0339073) | D:12179.1 | Pr:55895.5
[11084] P(-0.0576178, 1.48401, -0.155821) | V(-0.0254153, -0.0127886, -0.0532559) | D:6342.84 | Pr:26714.2
[11085] P(-0.113994, 1.42046, -0.479973) | V(0.00707998, -0.0351416, 0.0550425) | D:8098.88 | Pr:35494.4
[11086] P(0.757971, 1.3, -0.755349) | V(0.0142925, 0.109612, 0.0629688) | D:12088.3 | Pr:55441.3
[11087] P(1, 1.3, -0.203232) | V(-0.0795229, 0.115854, 0.115203) | D:13373.7 | Pr:61868.7
[11088] P(1, 2.03784, 0.494496) | V(-8.9377e-05, -0.13076, -0.0609238) | D:773.977 | Pr:0
[11089] P(0.591148, 1.85997, -0.512945) | V(-0.0992857, 0.260895, -0.0215908) | D:1348.72 | Pr:1743.61
[11090] P(-0.328047, 1.55185, -0.8866) | V(0.0109827, -0.253475, -0.0608062) | D:4848.63 | Pr:19243.1
[11091] P(-0.880383, 1.59964, -0.245795) | V(0.0682199, -0.123542, 0.0552238) | D:4217.99 | Pr:16090
[11092] P(-0.120566, 1.59449, 0.0435487) | V(0.103711, 0.0920578, -0.185494) | D:4187.88 | Pr:15939.4
[11093] P(-0.385568, 1.46491, -0.48042) | V(0.0490067, -0.0466966, 0.0879669) | D:6692.17 | Pr:28460.9
[11094] P(0.341968, 1.3, -0.237499) | V(0.0495401, 0.114141, 0.0400443) | D:12337.6 | Pr:56687.9
[11095] P(0.89069, 1.52725, 0.193569) | V(-0.0204287, -0.00851086, -0.061678) | D:5535.04 | Pr:22675.2
[11096] P(0.89069, 1.52725, 0.193569) | V(-0.0204287, -0.00851086, -0.061678) | D:5535.04 | Pr:22675.2
[11097] P(0.89069, 1.52725, 0.193569) | V(-0.0204287, -0.00851086, -0.061678) | D:5535.04 | Pr:22675.2
[11098] P(0.872369, 1.62768, 0.412388) | V(0.206052, 0.0926312, 0.150138) | D:3473.03 | Pr:12365.2
[11099] P(-0.449464, 1.3, 0.343817) | V(0.0619402, 0.115664, -0.0398343) | D:12187.7 | Pr:55938.4
[11100] P(0.266738, 1.3, -0.554358) | V(-0.00733692, 0.114462, -0.0166231) | D:11695.2 | Pr:53476.2
[11101] P(-0.762105, 1.72677, -0.38303) | V(0.0729179, -0.261746, -0.0375216) | D:2586.43 | Pr:7932.14
[11102] P(-0.456044, 1.3, -0.369287) | V(-0.0436598, 0.114521, 0.0493335) | D:12222.2 | Pr:56110.8
[11103] P(-0.456044, 1.3, -0.369287) | V(-0.0436598, 0.114521, 0.0493335) | D:12222.2 | Pr:56110.8
[11104] P(-0.456044, 1.3, -0.369287) | V(-0.0436598, 0.114521, 0.0493335) | D:12222.2 | Pr:56110.8
[11105] P(-0.456044, 1.3, -0.369287) | V(-0.0436598, 0.114521, 0.0493335) | D:12222.2 | Pr:56110.8
[11106] P(-0.880383, 1.59964, -0.245795) | V(0.0682199, -0.123542, 0.0552238) | D:4217.99 | Pr:16090
[11107] P(0.0285153, 1.3, 1) | V(0.279159, 0.123701, -0.0783694) | D:13524.7 | Pr:62623.4
[11108] P(1, 1.60634, 0.503343) | V(-0.0497963, -0.0206645, 0.222656) | D:4884.03 | Pr:19420.2
[11109] P(1, 1.3, 0.816565) | V(-0.0888007, 0.123744, 0.160595) | D:13049.7 | Pr:60248.3
[11110] P(0.793094, 1.47503, 0.342573) | V(-0.00515578, -0.0588324, 0.0820923) | D:6466.58 | Pr:27332.9
[11111] P(0.50971, 1.42096, -0.848672) | V(0.018011, -0.128006, 0.0112515) | D:7486.59 | Pr:32432.9
[11112] P(0.71232, 1.67853, -0.383971) | V(-0.076033, -0.329855, -0.0883901) | D:2680.69 | Pr:8403.47
[11113] P(-0.0782357, 1.59496, -0.234494) | V(-0.0674504, -0.0387483, -0.172576) | D:4217.68 | Pr:16088.4
[11114] P(0.801585, 1.3, -0.903117) | V(0.190389, 0.114786, 0.196483) | D:13243.9 | Pr:61219.7
[11115] P(-0.846849, 1.50782, -0.585281) | V(0.0104209, 0.0919928, 0.0122689) | D:5856 | Pr:24280
[11116] P(1, 1.60634, 0.503343) | V(-0.0497963, -0.0206645, 0.222656) | D:4884.03 | Pr:19420.2
[11117] P(-0.019097, 1.53644, -0.116507) | V(-0.127653, -0.122701, 0.0127151) | D:5194 | Pr:20970
[11118] P(-0.212539, 1.3, 0.579237) | V(-0.00488832, 0.108885, 0.00425131) | D:12202.6 | Pr:56012.8
[11119] P(-0.185038, 1.81347, 1) | V(-0.0480686, -0.0950562, -0.0176304) | D:2260.29 | Pr:6301.46
[11120] P(0.757971, 1.3, -0.755349) | V(0.0142925, 0.109612, 0.0629688) | D:12088.3 | Pr:55441.3
[11121] P(-1, 1.3, -1) | V(0.135839, 0.126463, 0.147136) | D:13825 | Pr:64124.9
[11122] P(0.716729, 2.00499, -1) | V(0.367894, 0.304138, 0.000110169) | D:1012.81 | Pr:64.0414
[11123] P(-1, 1.62589, -0.650355) | V(0.0549506, -0.0231995, 0.0598401) | D:4531.98 | Pr:17659.9
[11124] P(1, 1.82614, 0.139996) | V(-0.0195546, -0.0878942, -0.399759) | D:2342.4 | Pr:6712
[11125] P(-0.776474, 1.53569, -0.749698) | V(-0.0508698, -0.0294268, -0.116269) | D:5122.22 | Pr:20611.1
[11126] P(-0.776474, 1.53569, -0.749698) | V(-0.0508698, -0.0294268, -0.116269) | D:5122.22 | Pr:20611.1
[11127] P(-0.776474, 1.53569, -0.749698) | V(-0.0508698, -0.0294268, -0.116269) | D:5122.22 | Pr:20611.1
[11128] P(-0.168328, 1.88362, -0.0613299) | V(-0.267957, -0.0226899, 0.0289396) | D:1136.98 | Pr:684.909
[11129] P(-0.722462, 1.5018, 0.480835) | V(0.130269, -0.045486, -0.0172429) | D:6060.51 | Pr:25302.6
[11130] P(0.835104, 1.46818, 0.401023) | V(-0.00621167, -0.115301, -0.0269061) | D:6495.06 | Pr:27475.3
[11131] P(1, 1.63102, 0.0837087) | V(-0.0502157, 0.00553831, 0.18924) | D:4516.52 | Pr:17582.6
[11132] P(-1, 1.39921, -0.451353) | V(0.0622415, 0.0831581, -0.065341) | D:10693.4 | Pr:48467.2
[11133] P(-1, 1.39921, -0.451353) | V(0.0622415, 0.0831581, -0.065341) | D:10693.4 | Pr:48467.2
[11134] P(-1, 1.39921, -0.451353) | V(0.0622415, 0.0831581, -0.065341) | D:10693.4 | Pr:48467.2
[11135] P(-1, 1.39921, -0.451353) | V(0.0622415, 0.0831581, -0.065341) | D:10693.4 | Pr:48467.2
[11136] P(-1, 1.48786, -1) | V(0.0937499, 0.664325, 0.0977604) | D:7433.31 | Pr:32166.6
[11137] P(1, 1.64082, 0.152722) | V(-0.0464516, -0.0470454, -0.122494) | D:4287.49 | Pr:16437.4
[11138] P(-0.281373, 1.73723, 0.252886) | V(0.0911771, -0.272397, 0.010999) | D:2465.48 | Pr:7327.4
[11139] P(0.709374, 1.3, 0.666239) | V(0.0153085, 0.112953, -0.0245744) | D:11986.2 | Pr:54931
[11140] P(0.075844, 1.53095, 0.465984) | V(-0.198771, 0.167098, 0.192614) | D:5540.54 | Pr:22702.7
[11141] P(0.0432158, 1.94668, 1) | V(-0.276216, -0.20917, -0.00200222) | D:1589.11 | Pr:2945.55
[11142] P(0.0987994, 1.49199, -0.766651) | V(0.00315048, -0.0986307, -0.232412) | D:6289.37 | Pr:26446.8
[11143] P(0.244917, 1.92349, -0.817505) | V(0.301764, 0.10074, 0.485796) | D:547.57 | Pr:0
[11144] P(-0.56211, 1.3, -0.256036) | V(0.0225648, 0.113682, -0.0472864) | D:12122.9 | Pr:55614.7
[11145] P(-0.562126, 1.70816, -0.364779) | V(0.00242591, 0.523624, 0.188104) | D:2647.98 | Pr:8239.91
[11146] P(1, 1.60634, 0.503343) | V(-0.0497963, -0.0206645, 0.222656) | D:4884.03 | Pr:19420.2
[11147] P(-1, 1.3, -1) | V(0.135839, 0.126463, 0.147136) | D:13825 | Pr:64124.9
[11148] P(-0.56211, 1.3, -0.256036) | V(0.0225648, 0.113682, -0.0472864) | D:12122.9 | Pr:55614.7
[11149] P(-1, 1.3, -0.741779) | V(0.081605, 0.123462, -0.243626) | D:13833.3 | Pr:64166.3
[11150] P(-0.87362, 1.59859, -0.585069) | V(0.152073, -0.0537643, 0.0802861) | D:4202.36 | Pr:16011.8
[11151] P(-0.64676, 1.3, 0.254341) | V(-0.0343599, 0.111455, -0.0323791) | D:12019 | Pr:55095.1
[11152] P(0.736942, 1.60348, 0.650486) | V(0.0362447, 0.104781, -0.0580658) | D:4125.46 | Pr:15627.3
[11153] P(0.575722, 1.57618, 0.550125) | V(0.209628, -0.097983, 0.0839795) | D:4439.66 | Pr:17198.3
[11154] P(-1, 1.64657, 0.532942) | V(0.0497739, 0.000630086, 0.0566877) | D:4285.9 | Pr:16429.5
[11155] P(-0.876337, 1.62076, -0.50024) | V(0.0201977, 0.000909351, -0.106682) | D:3883.82 | Pr:14419.1
[11156] P(-0.876337, 1.62076, -0.50024) | V(0.0201977, 0.000909351, -0.106682) | D:3883.82 | Pr:14419.1
[11157] P(-0.876337, 1.62076, -0.50024) | V(0.0201977, 0.000909351, -0.106682) | D:3883.82 | Pr:14419.1
[11158] P(-0.548669, 1.3, -0.443581) | V(-0.00521212, 0.11357, -0.00767283) | D:12470.6 | Pr:57353.2
[11159] P(-0.548669, 1.3, -0.443581) | V(-0.00521212, 0.11357, -0.00767283) | D:12470.6 | Pr:57353.2
[11160] P(0.800948, 1.3, 0.778728) | V(-0.0127489, 0.110697, 0.127973) | D:12108.4 | Pr:55542.1
[11161] P(0.870185, 1.45896, 1) | V(0.0494418, 0.0110917, -0.0582934) | D:8254.62 | Pr:36273.1
[11162] P(-0.201313, 1.3, 0.191439) | V(0.0343046, 0.110517, 0.0561274) | D:11959.2 | Pr:54795.9
[11163] P(-0.201313, 1.3, 0.191439) | V(0.0343046, 0.110517, 0.0561274) | D:11959.2 | Pr:54795.9
[11164] P(-0.201313, 1.3, 0.191439) | V(0.0343046, 0.110517, 0.0561274) | D:11959.2 | Pr:54795.9
[11165] P(-0.201313, 1.3, 0.191439) | V(0.0343046, 0.110517, 0.0561274) | D:11959.2 | Pr:54795.9
[11166] P(-0.00538975, 1.3, 0.86029) | V(0.0427309, 0.109445, -0.0162123) | D:11740.4 | Pr:53702.2
[11167] P(-0.873533, 1.3, -0.672599) | V(-0.0550956, 0.114972, 0.174228) | D:12106.1 | Pr:55530.5
[11168] P(-0.848395, 1.3, -0.5497) | V(-0.0943515, 0.112349, -0.141363) | D:11865 | Pr:54324.9
[11169] P(1, 1.3, -0.727297) | V(-0.0818493, 0.125037, -0.387236) | D:13638.5 | Pr:63192.3
[11170] P(1, 1.64221, -0.044199) | V(-0.044861, 0.0933049, -0.00452255) | D:4445.54 | Pr:17227.7
[11171] P(-0.360125, 1.94336, 1) | V(-0.0819629, 0.137867, -0.00355089) | D:1644.49 | Pr:3222.45
[11172] P(0.670647, 1.3, -1) | V(-0.569238, 0.12338, 0.0822448) | D:13843.6 | Pr:64217.8
[11173] P(-0.0189589, 1.3, -0.216913) | V(-0.012059, 0.111567, 0.0194899) | D:12023.3 | Pr:55116.6
[11174] P(0.486542, 1.3, -0.497058) | V(-0.00786505, 0.113586, 0.0230875) | D:12366.1 | Pr:56830.3
[11175] P(-0.112937, 1.51221, -0.107096) | V(-0.11451, 0.059963, -0.0199677) | D:5856.41 | Pr:24282
[11176] P(0.86322, 1.3, -0.477717) | V(0.0510872, 0.117513, 0.0866184) | D:12139.1 | Pr:55695.4
[11177] P(1, 1.3, 0.905774) | V(-0.0890327, 0.121822, 0.125285) | D:14339.7 | Pr:66698.6
[11178] P(-0.164459, 1.3, -0.846002) | V(-0.00402992, 0.11822, 0.0631357) | D:11835.6 | Pr:54178
[11179] P(-0.82212, 1.69626, -0.414582) | V(-0.0268483, -0.0478308, 0.0800053) | D:2909.06 | Pr:9545.31
[11180] P(-0.846849, 1.50782, -0.585281) | V(0.0104209, 0.0919928, 0.0122689) | D:5856 | Pr:24280
[11181] P(-0.572251, 1.81372, -1) | V(-0.0329741, 0.13388, 0.0182867) | D:2262.42 | Pr:6312.11
[11182] P(0.242769, 1.95768, 0.689146) | V(0.120257, -0.483414, 0.21563) | D:626.315 | Pr:0
[11183] P(-1, 1.3, 0.0346966) | V(0.0904948, 0.117905, 0.00573473) | D:13007 | Pr:60035
[11184] P(0.561895, 1.54047, 1) | V(-0.143728, -0.00130618, -0.0502205) | D:6226.43 | Pr:26132.1
[11185] P(-1, 1.6052, -0.14417) | V(0.0478505, -0.0372822, 0.0574705) | D:5068.76 | Pr:20343.8
[11186] P(-1, 1.6052, -0.14417) | V(0.0478505, -0.0372822, 0.0574705) | D:5068.76 | Pr:20343.8
[11187] P(-1, 1.6052, -0.14417) | V(0.0478505, -0.0372822, 0.0574705) | D:5068.76 | Pr:20343.8
[11188] P(0.595062, 1.63007, 1) | V(-0.154676, -0.103037, -0.0428771) | D:4292.94 | Pr:16464.7
[11189] P(0.595062, 1.63007, 1) | V(-0.154676, -0.103037, -0.0428771) | D:4292.94 | Pr:16464.7
[11190] P(-0.00965839, 1.3, 0.227038) | V(-0.079011, 0.115264, -0.0579508) | D:12410.7 | Pr:57053.4
[11191] P(-0.56211, 1.3, -0.256036) | V(0.0225648, 0.113682, -0.0472864) | D:12122.9 | Pr:55614.7
[11192] P(-0.420304, 1.41031, -0.213167) | V(-0.00257967, -0.0445944, -0.0699876) | D:8556.75 | Pr:37783.7
[11193] P(-0.420304, 1.41031, -0.213167) | V(-0.00257967, -0.0445944, -0.0699876) | D:8556.75 | Pr:37783.7
[11194] P(-0.420304, 1.41031, -0.213167) | V(-0.00257967, -0.0445944, -0.0699876) | D:8556.75 | Pr:37783.7
[11195] P(-0.420304, 1.41031, -0.213167) | V(-0.00257967, -0.0445944, -0.0699876) | D:8556.75 | Pr:37783.7
[11196] P(-0.148483, 1.3, 0.175293) | V(0.00479991, 0.111187, 0.0459298) | D:12030.3 | Pr:55151.6
[11197] P(-0.23956, 1.41403, 0.47085) | V(0.0467285, 0.0628342, -0.0700109) | D:8375.33 | Pr:36876.6
[11198] P(-0.0465772, 1.56961, 0.780791) | V(0.00747498, 0.0612615, 0.131204) | D:4418.73 | Pr:17093.7
[11199] P(0.314033, 1.3, -0.80494) | V(-0.0654693, 0.110316, 0.00805006) | D:12335.8 | Pr:56679.1
[11200] P(-0.631213, 1.6824, -0.461554) | V(-0.0284998, 0.180273, -0.0601166) | D:3101.7 | Pr:10508.5
[11201] P(-0.8904, 1.80633, -1) | V(0.0711652, -0.0858928, 0.0279314) | D:2570.32 | Pr:7851.6
[11202] P(0.712926, 1.3, 0.346959) | V(0.0459969, 0.119724, 0.0489171) | D:11881 | Pr:54405
[11203] P(0.120251, 1.3, 0.298278) | V(0.00156269, 0.115802, 0.012504) | D:12210 | Pr:56050.2
[11204] P(-0.0143269, 1.40594, 0.240959) | V(0.00713401, -0.182658, 0.00200199) | D:8838.3 | Pr:39191.5
[11205] P(-0.806809, 1.6017, -0.11704) | V(-0.082072, -0.377364, 0.119647) | D:4180.29 | Pr:15901.5
[11206] P(1, 1.3, 1) | V(-0.132033, 0.115595, -0.122574) | D:14087.9 | Pr:65439.6
[11207] P(-0.582955, 1.93764, 0.337935) | V(0.490983, -0.3101, 0.34427) | D:801.458 | Pr:0
[11208] P(0.206002, 1.3, 0.635536) | V(0.107882, 0.111636, -0.0481257) | D:12128.1 | Pr:55640.3
[11209] P(-0.895748, 1.39713, -0.13267) | V(0.0967403, 0.0593335, -0.0535435) | D:9952.61 | Pr:44763.1
[11210] P(-0.567213, 1.3, -0.627138) | V(-0.0611943, 0.11358, 0.00530954) | D:12413.1 | Pr:57065.3
[11211] P(-0.362718, 1.3, 1) | V(-0.354677, 0.117444, -0.0786522) | D:13945.9 | Pr:64729.7
[11212] P(0.757971, 1.3, -0.755349) | V(0.0142925, 0.109612, 0.0629688) | D:12088.3 | Pr:55441.3
[11213] P(0.489266, 1.3, 0.654416) | V(-0.0204717, 0.11334, -0.0541797) | D:12090.8 | Pr:55453.8
[11214] P(0.847071, 1.3, 0.0680522) | V(-0.0491974, 0.115016, -0.119613) | D:11974.2 | Pr:54870.9
[11215] P(0.897727, 1.3, 0.00758587) | V(0.0476503, 0.113908, -0.0188971) | D:12624.2 | Pr:58121.1
[11216] P(0.897727, 1.3, 0.00758587) | V(0.0476503, 0.113908, -0.0188971) | D:12624.2 | Pr:58121.1
[11217] P(0.897727, 1.3, 0.00758587) | V(0.0476503, 0.113908, -0.0188971) | D:12624.2 | Pr:58121.1
[11218] P(0.897727, 1.3, 0.00758587) | V(0.0476503, 0.113908, -0.0188971) | D:12624.2 | Pr:58121.1
[11219] P(-0.800786, 1.3, -0.302977) | V(-0.00374734, 0.113509, 0.0424547) | D:12319.4 | Pr:56597
[11220] P(0.757971, 1.3, -0.755349) | V(0.0142925, 0.109612, 0.0629688) | D:12088.3 | Pr:55441.3
[11221] P(0.870185, 1.45896, 1) | V(0.0494418, 0.0110917, -0.0582934) | D:8254.62 | Pr:36273.1
[11222] P(0.870185, 1.45896, 1) | V(0.0494418, 0.0110917, -0.0582934) | D:8254.62 | Pr:36273.1
[11223] P(0.870185, 1.45896, 1) | V(0.0494418, 0.0110917, -0.0582934) | D:8254.62 | Pr:36273.1
[11224] P(0.870185, 1.45896, 1) | V(0.0494418, 0.0110917, -0.0582934) | D:8254.62 | Pr:36273.1
[11225] P(0.870185, 1.45896, 1) | V(0.0494418, 0.0110917, -0.0582934) | D:8254.62 | Pr:36273.1
[11226] P(0.757971, 1.3, -0.755349) | V(0.0142925, 0.109612, 0.0629688) | D:12088.3 | Pr:55441.3
[11227] P(0.800948, 1.3, 0.778728) | V(-0.0127489, 0.110697, 0.127973) | D:12108.4 | Pr:55542.1
[11228] P(0.757971, 1.3, -0.755349) | V(0.0142925, 0.109612, 0.0629688) | D:12088.3 | Pr:55441.3
[11229] P(0.757971, 1.3, -0.755349) | V(0.0142925, 0.109612, 0.0629688) | D:12088.3 | Pr:55441.3
[11230] P(-0.476731, 1.67425, -0.760246) | V(0.298533, 0.288913, -0.163076) | D:2853.62 | Pr:9268.12
[11231] P(0.661243, 1.3, 0.20187) | V(0.0170689, 0.117595, 0.0183049) | D:12082 | Pr:55409.9
[11232] P(0.491921, 1.61951, 0.650941) | V(0.0464375, -0.107727, -0.0569463) | D:3758.29 | Pr:13791.4
[11233] P(-0.682225, 1.3, 0.85593) | V(-0.0316063, 0.111681, -0.039735) | D:11839.2 | Pr:54196.1
[11234] P(-0.443105, 1.47467, 0.0880368) | V(-0.179867, 0.111934, -0.0264937) | D:6545.87 | Pr:27729.3
[11235] P(0.710352, 1.3, 0.457373) | V(0.0320544, 0.11637, -0.0218119) | D:11745.2 | Pr:53725.8
