RadiusFromCore,Density,Pressure,VelocityMagnitude
1.13159,78282.8,7628.28,0.0273112
1.0931,230113,22811.3,0.0324642
1.11284,817911,81591.1,0.0285836
1.11613,175509,17350.9,0.0293107
1.08806,214904,21290.4,0.029678
1.07818,1.02367e+06,102167,0.0304725
1.1401,58779.3,5677.93,0.0332604
1.14625,113150,11115,0.0303434
1.14111,112603,11060.3,0.0293539
1.07561,1.35484e+06,135284,0.0354026
1.09128,46412,4441.2,0.0361196
1.09309,81823.4,7982.34,0.028998
1.06253,1.51571e+06,151371,0.0294351
1.1373,39151.3,3715.13,0.0308168
1.12261,195889,19388.9,0.031165
1.08829,460794,45879.4,0.0311173
1.10053,950373,94837.3,0.0341364
1.08148,655608,65360.8,0.0294541
1.06993,2.74347e+06,274147,0.0296332
1.08274,645744,64374.4,0.0306752
1.08781,2.15373e+06,215173,0.0294236
1.13445,236376,23437.6,0.030395
1.11026,61025.6,5902.56,0.0287612
1.12986,24523.5,2252.35,0.0271651
1.08701,156187,15418.7,0.02964
1.07379,941639,93963.9,0.0279934
1.13251,326545,32454.5,0.0366605
1.08213,1.41933e+06,141733,0.0289535
1.13822,40160.9,3816.09,0.0282185
1.07612,1.21545e+06,121345,0.0285773
1.12964,649529,64752.9,0.0299217
1.08453,166465,16446.5,0.0285232
1.11156,57544.1,5554.41,0.0322809
1.07452,426204,42420.4,0.0301888
1.09019,562153,56015.3,0.0354418
1.09175,118023,11602.3,0.0286125
1.14196,185553,18355.3,0.0326923
1.08226,1.44536e+06,144336,0.0295076
1.10094,1.6105e+06,160850,0.0302878
1.10394,1.12764e+06,112564,0.0270945
1.11212,303152,30115.2,0.0295221
1.1006,1.64189e+06,163989,0.0286711
1.08805,434486,43248.6,0.0294475
1.13556,149212,14721.2,0.0330833
1.07053,2.3755e+06,237350,0.0299867
1.12626,136476,13447.6,0.0298722
1.08967,146788,14478.8,0.028979
1.07185,704158,70215.8,0.027154
1.08895,152108,15010.8,0.0305683
1.13476,67097.1,6509.71,0.029265
1.07043,2.42104e+06,241904,0.0309898
1.08319,1.03959e+06,103759,0.0345153
1.08148,607192,60519.2,0.0320488
1.1075,179166,17716.6,0.0468775
1.07774,983189,98118.9,0.0269695
1.06994,741963,73996.3,0.0294861
1.0879,575524,57352.4,0.0293162
1.09935,92014.7,9001.47,0.0307569
1.09075,139317,13731.7,0.0336601
1.12518,148408,14640.8,0.0302239
1.13739,262104,26010.4,0.0291095
1.08025,418122,41612.2,0.0243333
1.08768,208084,20608.4,0.0315
1.0822,579110,57711,0.0312882
1.07549,1.5271e+06,152510,0.0298993
1.0854,345577,34357.7,0.0262783
1.08148,753975,75197.5,0.0328652
1.08397,426388,42438.8,0.0283074
1.1252,130674,12867.4,0.0308021
1.11316,266388,26438.8,0.0321946
1.09744,327778,32577.8,0.0328793
1.10468,534591,53259.1,0.0309307
1.07999,808864,80686.4,0.0280298
1.07666,368802,36680.2,0.0320525
1.12426,178947,17694.7,0.0289091
1.14232,63036.4,6103.64,0.0346411
1.10922,241316,23931.6,0.0305575
1.07672,1.29548e+06,129348,0.0362157
1.0831,1.10014e+06,109814,0.029754
1.08094,1.74007e+06,173807,0.0282136
1.10191,98939.6,9693.96,0.0350609
1.13262,337254,33525.4,0.0274995
1.07693,1.06733e+06,106533,0.0296026
1.13822,145738,14373.8,0.0266117
1.10157,45455.1,4345.51,0.0313511
1.12784,24479.4,2247.94,0.027151
1.08174,1.47719e+06,147519,0.0286483
1.12627,358793,35679.3,0.0315607
1.0949,186575,18457.5,0.033174
1.0802,320084,31808.4,0.0302649
1.1458,34296.6,3229.66,0.0288951
1.09448,269955,26795.5,0.0273817
1.07778,492836,49083.6,0.0273801
1.13137,168630,16663,0.0291885
1.10303,148851,14685.1,0.0291373
1.10323,1.25446e+06,125246,0.0307526
1.11559,185389,18338.9,0.0303636
1.07249,694942,69294.2,0.0265822
1.10389,1.02037e+06,101837,0.0317503
1.13744,84021,8202.1,0.0255046
1.11896,109640,10764,0.0296427
1.078,275037,27303.7,0.0364527
1.08908,411882,40988.2,0.0294457
1.10058,1.65572e+06,165372,0.029069
1.07021,1.42406e+06,142206,0.0285386
1.07374,479186,47718.6,0.0290085
1.07584,1.34796e+06,134596,0.0318246
1.12824,39492.9,3749.29,0.0286587
1.09351,82050.1,8005.01,0.0295533
1.11964,71929.8,6992.98,0.027741
1.09361,173822,17182.2,0.0314367
1.07272,464790,46279,0.0310834
1.13397,407930,40593,0.0270966
1.08096,329655,32765.5,0.0268614
1.06028,2.04268e+06,204068,0.0303392
1.11934,163630,16163,0.0314785
1.09331,281271,27927.1,0.0342974
1.11743,171918,16991.8,0.0292373
1.07028,1.39157e+06,138957,0.028529
1.11301,45087.8,4308.78,0.0292164
1.08383,429312,42731.2,0.0283258
1.07145,2.04923e+06,204723,0.0319482
1.12358,199861,19786.1,0.0328151
1.14038,29561.9,2756.19,0.0282936
1.07966,1.78833e+06,178633,0.0337879
1.14425,142847,14084.7,0.0337148
1.10024,1.64837e+06,164637,0.0290492
1.11151,39182.8,3718.28,0.0303532
1.11354,130767,12876.7,0.0305122
1.07479,1.77576e+06,177376,0.0355204
1.10966,32256.2,3025.62,0.0280254
1.07973,915054,91305.4,0.0268706
1.10904,38091.7,3609.17,0.0279264
1.08803,551294,54929.4,0.0293957
1.09729,43677.8,4167.78,0.0280066
1.10489,413821,41182.1,0.0328115
1.13107,59286.3,5728.63,0.0311105
1.12259,609079,60707.9,0.0297896
1.09269,215943,21394.3,0.0298621
1.08711,217545,21554.5,0.0285216
1.08518,154442,15244.2,0.0324422
1.13614,227991,22599.1,0.0299854
1.06884,1.18683e+06,118483,0.029901
1.07032,1.52323e+06,152123,0.0270785
1.13753,163643,16164.3,0.0329636
1.13979,148694,14669.4,0.0301435
1.09209,260402,25840.2,0.0378087
1.10023,446324,44432.4,0.0323869
1.13338,312381,31038.1,0.0271578
1.06832,1.76796e+06,176596,0.0289744
1.13192,466979,46497.9,0.0312199
1.097,85898.7,8389.87,0.0288486
1.10207,1.24199e+06,123999,0.0297961
1.144,63149.7,6114.97,0.0295983
1.08332,375927,37392.7,0.0293414
1.13166,144085,14208.5,0.0315613
1.12762,85728.1,8372.81,0.0283938
1.1022,195335,19333.5,0.0287522
1.10456,972496,97049.6,0.0303686
1.09168,809708,80770.8,0.0300418
1.11526,62894.1,6089.41,0.0333848
1.07522,439871,43787.1,0.028721
1.1111,440993,43899.3,0.0355836
1.1139,235355,23335.5,0.0329978
1.0705,2.39664e+06,239464,0.0318104
1.10729,90660.5,8866.05,0.0286834
1.11037,286971,28497.1,0.0329973
1.07149,2.22805e+06,222605,0.0305581
1.08149,574944,57294.4,0.0341331
1.10462,40819.8,3881.98,0.0262762
1.12986,407992,40599.2,0.0324143
1.08653,65052.2,6305.22,0.0288871
1.11839,365500,36349.9,0.0322837
1.06478,1.20431e+06,120231,0.0299248
1.07285,1.91466e+06,191266,0.0298304
1.07425,885438,88343.8,0.0279819
1.13018,246410,24441,0.0284055
1.11457,335413,33341.3,0.0295982
1.09217,262164,26016.4,0.0320823
1.07135,507103,50510.3,0.0373144
1.10198,167621,16562.1,0.0318025
1.09002,415769,41376.9,0.0301537
1.13516,70697.9,6869.79,0.0285986
1.09167,277687,27568.7,0.0258752
1.07456,1.72737e+06,172537,0.0285903
1.07744,1.10174e+06,109974,0.036432
1.07792,893378,89137.8,0.027621
1.10394,1.12765e+06,112565,0.0270971
1.08029,233175,23117.5,0.0276641
1.13336,25618.4,2361.84,0.0272997
1.10492,113632,11163.2,0.033272
1.07624,1.37346e+06,137146,0.027347
1.1055,477831,47583.1,0.0288017
1.07814,242876,24087.6,0.0290199
1.09385,97231.3,9523.13,0.0283994
1.0791,781078,77907.8,0.0303147
1.11248,195333,19333.3,0.0336913
1.0885,195557,19355.7,0.0343751
1.117,57221.5,5522.15,0.0316214
1.09344,614242,61224.2,0.0293829
1.08596,799550,79755.1,0.0333185
1.07186,527685,52568.5,0.0296696
1.10821,776213,77421.3,0.031066
1.07842,459664,45766.4,0.0281842
1.16167,31554.8,2955.48,0.0297028
1.14752,39642.3,3764.23,0.0299012
1.13119,63929.2,6192.92,0.033524
1.09609,786744,78474.4,0.0340344
1.07868,388818,38681.8,0.0295248
1.0968,102346,10034.6,0.0296128
1.09894,88456.3,8645.63,0.032825
1.07864,358140,35614,0.030495
1.1116,351962,34996.2,0.0275444
1.13922,45656.5,4365.65,0.0318446
1.09895,234555,23255.5,0.0322476
1.13408,33428.5,3142.85,0.0299845
1.08866,548123,54612.3,0.0340171
1.12876,47749.2,4574.92,0.0337813
1.10267,755485,75348.5,0.0315007
1.10765,382284,38028.4,0.0418317
1.12532,154217,15221.7,0.029638
1.12598,132195,13019.5,0.0310244
1.13982,81446,7944.6,0.0274125
1.1462,46158.4,4415.84,0.0285925
1.08962,439479,43747.9,0.0288047
1.069,697903,69590.3,0.0294754
1.11138,122159,12015.9,0.0351306
1.07405,1.882e+06,188000,0.0293002
1.11109,92957.9,9095.79,0.0286145
1.09296,169971,16797.1,0.0287683
1.07988,1.88742e+06,188542,0.0344731
1.09249,318189,31618.9,0.0306846
1.10695,43502.4,4150.24,0.0278137
1.086,647851,64585.1,0.0380746
1.16552,24479.4,2247.94,0.027151
1.09782,48762.5,4676.25,0.0385484
1.13338,38728.8,3672.88,0.0314646
1.13571,24479.4,2247.94,0.027151
1.07241,1.90194e+06,189994,0.0299152
1.07479,352733,35073.3,0.0293799
1.08168,546756,54475.7,0.0338927
1.1002,71369,6936.9,0.0452652
1.08763,329026,32702.6,0.0286359
1.14026,114801,11280.1,0.0297205
1.08162,1.45954e+06,145754,0.0276127
1.0758,667010,66501,0.0282391
1.09261,745505,74350.5,0.0285598
1.06066,3.37595e+06,337395,0.0291179
1.12753,116606,11460.6,0.0291779
1.06507,1.91404e+06,191204,0.0344872
1.12095,59812.7,5781.27,0.0303767
1.08003,763261,76126.1,0.0300234
1.07635,1.52122e+06,151922,0.0289534
1.11805,128792,12679.2,0.0315605
1.09512,577731,57573.1,0.0277153
1.08354,814784,81278.4,0.0306397
1.12384,247939,24593.9,0.0263198
1.06965,913275,91127.5,0.0295897
1.17238,24479.4,2247.94,0.027151
1.07731,873136,87113.6,0.029121
1.08394,381172,37917.2,0.027971
1.09332,1.0763e+06,107430,0.0363698
1.11535,75324.8,7332.48,0.0275534
1.11133,105129,10312.9,0.0341903
1.13114,537565,53556.5,0.0292841
1.08283,1.2098e+06,120780,0.0337774
1.08989,475605,47360.5,0.0400623
1.07338,1.65824e+06,165624,0.0314029
1.0859,834819,83281.9,0.0301328
1.09726,48033.1,4603.31,0.0319872
1.07939,371831,36983.1,0.0286741
1.08169,1.41092e+06,140892,0.0322202
1.08076,544865,54286.5,0.0301167
1.09924,507765,50576.5,0.032027
1.07396,1.84047e+06,183847,0.0298936
1.12009,304089,30208.9,0.0307112
1.08808,208805,20680.5,0.0283882
1.08869,576510,57451,0.0302868
1.08528,733664,73166.4,0.0303714
1.08411,1.02167e+06,101967,0.0342522
1.10237,24479.4,2247.94,0.450342
1.07527,1.67533e+06,167333,0.0342731
1.11041,71556.7,6955.67,0.032687
1.09697,129056,12705.6,0.0275906
1.07897,816152,81415.2,0.0304162
1.08653,633119,63111.9,0.0300186
1.08273,557413,55541.3,0.0374311
1.08951,492455,49045.5,0.0340282
1.09401,256428,25442.8,0.0308618
1.08302,403818,40181.8,0.0280515
1.12489,270500,26850,0.0370652
1.11558,56051,5405.1,0.0310208
1.11308,43382.7,4138.27,0.0324835
1.14611,26558.9,2455.89,0.0279587
1.13579,69018.3,6701.83,0.0291698
1.06084,1.88608e+06,188408,0.0305773
1.08625,2.67484e+06,267284,0.0294468
1.11861,144126,14212.6,0.0292269
1.07123,2.12926e+06,212726,0.031243
1.1085,325624,32362.3,0.0280325
1.07252,1.06336e+06,106136,0.029287
1.07987,577618,57561.8,0.0317353
1.16206,24479.4,2247.94,0.027151
1.13852,36343.3,3434.33,0.0284035
1.12736,106492,10449.2,0.0292856
1.10039,282681,28068.1,0.0270042
1.0994,575112,57311.2,0.0310331
1.06393,2.33804e+06,233604,0.0293616
1.07231,2.1829e+06,218090,0.030076
1.07724,472638,47063.8,0.0290891
1.07606,1.45558e+06,145358,0.0289465
1.11179,31113.5,2911.35,0.0286712
1.13871,108160,10616,0.0297554
1.0794,593176,59117.6,0.0306569
1.08745,482567,48056.7,0.0311272
1.06739,1.1355e+06,113350,0.0299558
1.14026,28229.9,2622.99,0.0280562
1.09792,703155,70115.5,0.0293776
1.08264,1.3163e+06,131430,0.0294456
1.10128,1.38543e+06,138343,0.0300175
1.09933,37117.6,3511.76,0.0290214
1.07808,239327,23732.7,0.0288112
1.14264,56167,5416.7,0.0285345
1.09941,101950,9994.99,0.0273524
1.07648,431301,42930.1,0.0407994
1.08376,198634,19663.4,0.0313435
1.0718,576049,57404.9,0.030581
1.08219,442105,44010.5,0.0297104
1.07007,1.13112e+06,112912,0.0321862
1.07939,802802,80080.2,0.027147
1.06763,758628,75662.8,0.0313662
1.08408,1.02707e+06,102507,0.0310064
1.07758,531483,52948.3,0.0321138
1.06554,1.683e+06,168100,0.0304223
1.06624,983006,98100.6,0.0347231
1.11694,295204,29320.5,0.0289505
1.1061,255277,25327.7,0.0340865
1.07628,380930,37893,0.0265384
1.12667,127699,12569.9,0.0293273
1.12585,48916.1,4691.61,0.0318115
1.09986,1.00521e+06,100321,0.0302526
1.09416,1.0995e+06,109750,0.0303944
1.0838,123193,12119.3,0.0301584
1.07496,111344,10934.4,0.0315973
1.12641,337464,33546.4,0.0291762
1.13805,113252,11125.2,0.0315478
1.0648,1.97248e+06,197048,0.0312769
1.09883,273275,27127.5,0.0318218
1.06238,725711,72371.1,0.028941
1.11494,76683.3,7468.33,0.0296969
1.08493,3.00865e+06,300665,0.0328605
1.08638,2.63538e+06,263338,0.0332665
1.13707,24479.4,2247.94,0.027151
1.13794,208390,20639,0.0327272
1.10126,33255.8,3125.58,0.0288129
1.07078,1.32878e+06,132678,0.0289308
1.09857,495330,49333,0.0300431
1.07737,1.0187e+06,101670,0.0293773
1.07164,2.13198e+06,212998,0.030704
1.12317,169919,16791.9,0.0283328
1.07697,952707,95070.7,0.0323574
1.14235,113282,11128.2,0.0304221
1.0697,1.65005e+06,164805,0.0275649
1.13729,34660.2,3266.02,0.0279112
1.1065,94499.1,9249.91,0.0313469
1.08468,372935,37093.5,0.0269931
1.09633,37516.4,3551.64,0.158751
1.10381,659549,65754.9,0.0325878
1.0903,1.06691e+06,106491,0.0323077
1.11246,302940,30094,0.0299784
1.11181,229037,22703.7,0.0297523
1.10456,972459,97045.9,0.0303518
1.08449,419085,41708.5,0.029123
1.10292,774063,77206.3,0.0372055
1.1311,37334.4,3533.44,0.0348055
1.12239,610424,60842.4,0.0301357
1.12268,49406.9,4740.69,0.0322617
1.10949,341688,33968.8,0.0275023
1.10073,1.48203e+06,148003,0.0303107
1.07715,1.10245e+06,110045,0.0299947
1.08962,424273,42227.3,0.0301557
1.10065,42941,4094.1,0.0569546
1.0882,539165,53716.5,0.0288491
1.13187,353525,35152.5,0.0284543
1.13219,203189,20118.9,0.0267616
1.13085,203340,20134,0.0319496
1.06002,2.05976e+06,205776,0.0297158
1.116,303374,30137.4,0.0395682
1.07732,261974,25997.4,0.0306906
1.08285,443977,44197.7,0.0276135
1.14851,32770.1,3077.01,0.0289542
1.08396,882353,88035.3,0.0319492
1.12056,43789.6,4178.96,0.0289397
1.07708,1.27286e+06,127086,0.0280717
1.07569,95093.3,9309.33,0.0285952
1.06081,3.22564e+06,322364,0.0295581
1.11839,141522,13952.2,0.0260033
1.10482,540023,53802.3,0.0301892
1.13285,95591.9,9359.19,0.0315231
1.09277,687858,68585.8,0.0294296
1.07921,1.00013e+06,99812.8,0.0290391
1.11216,416164,41416.4,0.0253595
1.07915,236962,23496.2,0.0313307
1.10496,562481,56048.1,0.0287039
1.07851,993055,99105.5,0.0301418
1.06123,248095,24609.5,0.0285741
1.12781,192106,19010.6,0.0304755
1.0966,847430,84543,0.027992
1.08077,623580,62157.9,0.0312742
1.079,721104,71910.4,0.028995
1.14181,143756,14175.6,0.0328314
1.08672,329746,32774.6,0.0322675
1.06267,187738,18573.8,0.0288765
1.08876,303083,30108.3,0.0291701
1.10068,409562,40756.2,0.0258948
1.06002,2.12906e+06,212706,0.0305381
1.06044,1.96318e+06,196118,0.0298113
1.07229,2.00614e+06,200414,0.0278754
1.13011,381020,37902,0.0300845
1.07917,1.90275e+06,190075,0.0298937
1.14414,57041.2,5504.12,0.0336799
1.09645,140572,13857.2,0.0316392
1.07727,1.16664e+06,116464,0.0313914
1.08366,1.16097e+06,115897,0.0303979
1.13424,44948.3,4294.83,0.0258638
1.1069,357810,35581,0.0305749
1.114,274038,27203.8,0.026915
1.09256,783575,78157.5,0.0285756
1.084,859237,85723.7,0.0281316
1.07532,1.37465e+06,137265,0.0285921
1.10266,665299,66329.9,0.0315115
1.13084,198344,19634.4,0.0293349
1.13901,119791,11779.1,0.0286483
1.1101,404330,40233,0.032009
1.11127,220808,21880.8,0.0315379
1.09659,811215,80921.5,0.0302723
1.09141,335124,33312.4,0.0330924
1.13953,115424,11342.4,0.0319502
1.0822,724624,72262.4,0.0276694
1.08242,1.34587e+06,134387,0.032057
1.13207,25223.5,2322.35,0.0272718
1.1024,24604.2,2260.42,0.0271422
1.13253,304540,30254,0.0305458
1.07236,2.06999e+06,206799,0.033847
1.07786,442381,44038.1,0.0290723
1.07592,730484,72848.4,0.0288351
1.09448,938360,93636,0.0314064
1.05711,400268,39826.8,0.0294624
1.0781,2.36704e+06,236504,0.03045
1.09479,229922,22792.2,0.034022
1.11325,284871,28287.1,0.0271636
1.08908,59158.5,5715.85,0.0302142
1.13232,441938,43993.8,0.0289363
1.12944,85407.8,8340.78,0.0273737
1.08419,342784,34078.4,0.0310431
1.11687,173026,17102.6,0.0331637
1.15668,27037,2503.7,0.0279946
1.08575,367737,36573.7,0.0442001
1.10058,1.66158e+06,165958,0.0302361
1.0768,357092,35509.2,0.0354634
1.10447,147815,14581.5,0.032612
1.12082,213009,21100.9,0.0326913
1.11085,217930,21593,0.0313331
1.07382,971679,96967.9,0.0294329
1.06966,1.53468e+06,153268,0.0282198
1.12148,248426,24642.6,0.0308896
1.08711,342836,34083.6,0.0237603
1.128,25425.6,2342.56,0.0274741
1.08047,670032,66803.2,0.0312779
1.07486,373171,37117.1,0.0281172
1.11194,28996.5,2699.65,0.0287694
1.11425,228799,22679.9,0.0275144
1.13121,384420,38242,0.0332704
1.07489,825517,82351.7,0.0291922
1.09046,1.67963e+06,167763,0.0303313
1.07988,572638,57063.8,0.0295045
1.09332,1.0763e+06,107430,0.0363695
1.12303,33552.4,3155.24,0.0302674
1.13841,135475,13347.5,0.0311141
1.07906,708954,70695.4,0.0304397
1.06992,2.65385e+06,265185,0.0286613
1.07368,327288,32528.8,0.0331559
1.13367,361598,35959.8,0.0325144
1.07037,1.22636e+06,122436,0.030561
1.11605,171785,16978.5,0.0293179
1.08352,410834,40883.4,0.0284765
1.09581,956045,95404.5,0.0325589
1.11213,314289,31228.9,0.0297444
1.12493,451354,44935.4,0.0300383
1.10547,254602,25260.2,0.0265168
1.13464,207977,20597.7,0.0361509
1.12651,104738,10273.8,0.0308294
1.09009,959392,95739.2,0.0320262
1.07973,375152,37315.2,0.0292568
1.0862,357018,35501.8,0.0360945
1.10245,1.20742e+06,120542,0.0302866
1.06496,2.01276e+06,201076,0.0344886
1.06867,972264,97026.4,0.0297802
1.10743,208181,20618.1,0.029668
1.08035,1.71925e+06,171725,0.0290979
1.11149,490300,48830,0.0306535
1.12687,166547,16454.7,0.0322216
1.08178,515581,51358.1,0.0281435
1.11535,37250.3,3525.03,0.03016
1.15109,37323.5,3532.35,0.0301128
1.07044,1.34429e+06,134229,0.0289358
1.12889,438598,43659.8,0.033112
1.06876,701572,69957.2,0.0363467
1.07134,1.31868e+06,131668,0.0275775
1.09047,471825,46982.5,0.0279966
1.07662,613925,61192.5,0.0307185
1.08544,775354,77335.4,0.0284157
1.14309,25034.6,2303.46,0.0272809
1.10608,465822,46382.2,0.0317278
1.13525,45616.9,4361.69,0.0317867
1.09174,754847,75284.7,0.0355722
1.08404,375667,37366.7,0.0287387
1.09327,711901,70990.1,0.0336515
1.14092,217685,21568.5,0.0316747
1.11477,181593,17959.3,0.0303786
1.10432,662369,66036.9,0.0265191
1.08882,457077,45507.7,0.0300094
1.14104,30510,2851,0.0269199
1.12748,94850.9,9285.09,0.0290739
1.11994,31805,2980.5,0.028602
1.11454,141459,13945.9,0.0393442
1.07976,626465,62446.5,0.0283175
1.06427,2.06286e+06,206086,0.0295703
1.06352,2.50391e+06,250191,0.0286812
1.09109,219892,21789.2,0.030525
1.08229,1.36435e+06,136235,0.0283508
1.13444,248466,24646.6,0.0311739
1.09464,103317,10131.7,0.0301652
1.08771,2.34718e+06,234518,0.0329289
1.07486,365398,36339.8,0.0311342
1.06347,1.33397e+06,133197,0.0309518
1.07848,442749,44074.9,0.0301451
1.09676,143164,14116.4,0.0333425
1.07788,249597,24759.7,0.0330242
1.06269,1.41088e+06,140888,0.0299817
1.09327,53835.8,5183.58,0.0311031
1.12753,111177,10917.7,0.0306034
1.0777,457160,45516,0.0288846
1.09893,42136.1,4013.61,0.0278835
1.10207,1.37257e+06,137057,0.0286669
1.13104,61847.3,5984.73,0.0579251
1.14088,41006.8,3900.68,0.0296184
1.07945,815826,81382.6,0.0291006
1.09643,471636,46963.6,0.0302061
1.08162,544526,54252.6,0.0288682
1.10572,538885,53688.5,0.0275048
1.08295,923604,92160.4,0.0315821
1.11652,105162,10316.2,0.0299606
1.10465,575254,57325.4,0.031001
1.10033,242189,24018.9,0.0427971
1.10204,836358,83435.8,0.0295365
1.11083,872846,87084.6,0.0314593
1.10701,87151.5,8515.16,0.0306438
1.06146,2.91764e+06,291564,0.0304809
1.08228,461813,45981.3,0.034675
1.12203,25289.4,2328.94,0.0272011
1.08934,205409,20340.9,0.0271705
1.08808,59514,5751.4,0.0310913
1.09335,1.18103e+06,117903,0.0315553
1.08772,2.34612e+06,234412,0.0328541
1.13879,112373,11037.3,0.0292761
1.08513,171818,16981.8,0.0304038
1.08515,279801,27780.1,0.0321073
1.07114,2.40956e+06,240756,0.0308724
1.07428,1.54816e+06,154616,0.0287672
1.06962,713887,71188.7,0.0293918
1.14621,44985.7,4298.57,0.0260094
1.09032,201026,19902.6,0.0332743
1.10451,960253,95825.3,0.0312054
1.09737,65772.3,6377.23,0.0345026
1.10074,41605.7,3960.57,0.0287997
1.07812,1.02393e+06,102193,0.0331621
1.10554,463128,46112.8,0.0318975
1.15093,30706.6,2870.66,0.0279275
1.08408,423232,42123.2,0.0261718
1.13949,128323,12632.3,0.0284342
1.11044,347367,34536.7,0.0319443
1.10334,663152,66115.2,0.031125
1.07742,1.15368e+06,115168,0.028822
1.07803,267990,26599,0.0284457
1.08098,1.63786e+06,163586,0.0282552
1.06897,280709,27870.9,0.0296656
1.09072,31199.7,2919.97,0.02801
1.06184,2.89355e+06,289155,0.0290387
1.08984,62582.3,6058.23,0.0277266
1.12976,423881,42188.1,0.0298844
1.09034,56967.9,5496.79,0.0299301
1.14167,106902,10490.2,0.0303671
1.08626,2.77755e+06,277555,0.0310443
1.08851,36931.1,3493.11,0.0266079
1.07079,1.35777e+06,135577,0.027234
1.07644,2.62678e+06,262478,0.0301302
1.0989,116522,11452.2,0.0341986
1.0681,773807,77180.7,0.0295058
1.12596,135206,13320.6,0.0309334
1.0787,913360,91136,0.0383868
1.07098,1.31661e+06,131461,0.0284198
1.07098,1.25128e+06,124928,0.0305728
1.10568,506590,50459,0.0314283
1.09789,55535.9,5353.59,0.031562
1.10068,205775,20377.5,0.0297237
1.07619,1.37874e+06,137674,0.0302669
1.09659,487575,48557.5,0.0303885
1.09661,451318,44931.8,0.0271087
1.08875,507044,50504.4,0.030243
1.12508,432544,43054.4,0.0293423
1.12065,83233.1,8123.31,0.0281471
1.07952,411612,40961.2,0.0273174
1.08441,208543,20654.3,0.0328489
1.07071,1.32291e+06,132091,0.031616
1.13934,94751.4,9275.14,0.0296185
1.10826,339781,33778.1,0.0297058
1.06322,2.4528e+06,245080,0.0281381
1.10561,228357,22635.7,0.0296555
1.08201,1.29045e+06,128845,0.0305097
1.09119,351955,34995.5,0.030778
1.10653,602390,60039,0.0315527
1.13551,37673.2,3567.32,0.0262088
1.13945,134648,13264.8,0.0373961
1.13117,26926.2,2492.62,0.101234
1.09196,1.16005e+06,115805,0.0347964
1.07061,1.2682e+06,126620,0.0294629
1.13476,304038,30203.8,0.0305228
1.07328,1.69324e+06,169124,0.0295051
1.07493,413544,41154.4,0.0294795
1.10621,48026.8,4602.68,0.0287152
1.09345,150108,14810.8,0.031175
1.13608,32264.3,3026.43,0.0284872
1.10266,634429,63242.9,0.0308271
1.10505,53234.7,5123.47,0.0305085
1.07403,1.71614e+06,171414,0.0315637
1.07228,2.03822e+06,203622,0.0304642
1.09124,134145,13214.5,0.0285027
1.09499,593261,59126.1,0.0309677
1.12161,646573,64457.3,0.0304097
1.09499,566476,56447.6,0.0280916
1.0937,655908,65390.8,0.032533
1.06977,2.6769e+06,267490,0.0306096
1.1081,517233,51523.3,0.0304381
1.12282,214613,21261.3,0.0300267
1.08939,549858,54785.8,0.0359453
1.13383,236745,23474.5,0.0298706
1.11181,47707.6,4570.76,0.0322961
1.07863,741568,73956.8,0.0292776
1.07559,1.13675e+06,113475,0.0317001
1.10493,31436.4,2943.64,0.0294676
1.06407,596530,59452.9,0.0312309
1.0776,2.42826e+06,242626,0.0287677
1.08073,621876,61987.6,0.0317939
1.11254,470194,46819.4,0.0337231
1.06949,1.46203e+06,146003,0.0303158
1.07705,2.46125e+06,245925,0.0308254
1.08183,242400,24040,0.0323432
1.14666,52522.7,5052.27,0.0332462
1.11948,132427,13042.7,0.0320282
1.07887,386616,38461.6,0.0312135
1.12166,250016,24801.6,0.0329925
1.10469,542474,54047.4,0.0311875
1.11419,260773,25877.3,0.0305481
1.06203,2.92286e+06,292086,0.0309489
1.11011,495085,49308.5,0.0294937
1.13065,215758,21375.8,0.0359812
1.11344,398362,39636.2,0.03075
1.10222,176849,17484.9,0.0327274
1.0905,867641,86564.1,0.0315039
1.10468,534594,53259.4,0.0309341
1.13568,40051.6,3805.16,0.027179
1.10343,603743,60174.3,0.0308676
1.07374,2.00605e+06,200405,0.0305424
1.09632,44032.1,4203.21,0.028612
1.07237,2.13785e+06,213585,0.0312502
1.07716,1.2351e+06,123310,0.0307712
1.09882,573023,57102.3,0.0287583
1.12651,46059.4,4405.94,0.0328937
1.07923,645485,64348.5,0.0334749
1.12131,133037,13103.7,0.034417
1.13413,77518,7551.8,0.0374353
1.06228,740549,73854.9,0.0307835
1.08315,949963,94796.3,0.0334405
1.08108,337595,33559.5,0.025324
1.07939,347806,34580.6,0.0284243
1.11391,385163,38316.3,0.0311655
1.07712,2.58172e+06,257972,0.0321646
1.08555,753091,75109.1,0.0306947
1.08004,1.78174e+06,177974,0.0293083
1.07415,1.86746e+06,186546,0.0296248
1.07053,2.37552e+06,237352,0.0299788
1.0901,94140.2,9214.02,0.0269419
1.08486,393105,39110.5,0.0292447
1.10602,429988,42798.8,0.0299389
1.07268,604423,60242.3,0.0276388
1.07318,1.77035e+06,176835,0.0321897
1.06473,1.96371e+06,196171,0.032377
1.10237,194823,19282.3,0.0257475
1.0752,1.39251e+06,139051,0.0286023
1.13703,137432,13543.2,0.0335995
1.10573,789735,78773.5,0.0330865
1.12731,131227,12922.7,0.0324186
1.07887,996731,99473.1,0.0314085
1.14555,45067.6,4306.76,0.0332821
1.14503,33841.2,3184.12,0.0282943
